110	deu
122	deu
125	deu
127	deu
128	deu
129	deu
130	deu
131	deu
132	deu
133	deu
135	deu
136	deu
137	deu
138	deu
140	deu
141	deu
142	deu
143	deu
145	deu
148	deu
149	deu
150	deu
153	deu
154	deu
157	deu
158	deu
160	deu
163	deu
167	deu
168	deu
169	deu
172	deu
175	deu
181	deu
182	deu
183	deu
185	deu
188	deu
189	deu
190	deu
192	deu
193	deu
194	deu
197	deu
199	deu
207	deu
224	deu
226	deu
227	deu
228	deu
229	deu
232	deu
233	deu
235	deu
237	deu
238	deu
239	deu
240	deu
241	deu
245	deu
246	deu
247	deu
248	deu
249	deu
250	deu
251	deu
252	deu
253	deu
254	deu
256	deu
258	deu
261	deu
267	deu
268	deu
269	deu
271	deu
272	deu
273	deu
274	deu
275	deu
276	deu
277	deu
279	deu
280	deu
281	deu
282	deu
283	deu
285	deu
286	deu
287	deu
289	deu
292	deu
293	deu
294	deu
296	deu
297	deu
298	deu
299	deu
300	deu
301	deu
303	deu
304	deu
305	deu
306	deu
307	deu
308	deu
313	deu
314	deu
315	deu
316	deu
317	deu
318	deu
319	deu
320	deu
321	deu
322	deu
323	deu
325	deu
327	deu
328	deu
329	deu
331	deu
334	deu
336	deu
337	deu
338	deu
339	deu
341	deu
342	deu
343	deu
344	deu
345	deu
346	deu
347	deu
348	deu
349	deu
350	deu
354	deu
355	deu
356	deu
360	deu
361	deu
363	deu
364	deu
365	deu
367	deu
369	deu
370	deu
371	deu
372	deu
373	deu
374	deu
376	deu
377	deu
378	deu
381	deu
382	deu
383	deu
387	deu
388	deu
389	deu
391	deu
392	deu
396	deu
399	deu
400	deu
401	deu
402	deu
403	deu
404	deu
405	deu
408	deu
410	deu
411	deu
413	deu
414	deu
416	deu
417	deu
419	deu
421	deu
422	deu
423	deu
424	deu
425	deu
428	deu
429	deu
430	deu
431	deu
433	deu
434	deu
435	deu
436	deu
437	deu
438	deu
439	deu
440	deu
442	deu
443	deu
444	deu
446	deu
447	deu
448	deu
449	deu
450	deu
451	deu
452	deu
453	deu
454	deu
455	deu
457	deu
458	deu
459	deu
460	deu
464	deu
465	deu
466	deu
467	deu
469	deu
470	deu
472	deu
473	deu
476	deu
480	deu
481	deu
483	deu
485	deu
486	deu
492	deu
494	deu
495	deu
497	deu
498	deu
500	deu
501	deu
503	deu
504	deu
505	deu
506	deu
507	deu
509	deu
516	deu
517	deu
518	deu
519	deu
521	deu
522	deu
523	deu
524	deu
527	deu
528	deu
530	deu
531	deu
532	deu
537	deu
538	deu
541	deu
544	deu
545	deu
548	deu
550	deu
551	deu
553	deu
554	deu
555	deu
556	deu
557	deu
559	deu
560	deu
561	deu
562	deu
564	deu
566	deu
567	deu
568	deu
570	deu
572	deu
573	deu
574	deu
575	deu
576	deu
578	deu
583	deu
584	deu
585	deu
586	deu
587	deu
589	deu
590	deu
591	deu
594	deu
595	deu
596	deu
597	deu
598	deu
599	deu
602	deu
604	deu
605	deu
606	deu
608	deu
1125	deu
1126	deu
1127	deu
1128	deu
1129	deu
1130	deu
1131	deu
1132	deu
1133	deu
1135	deu
1136	deu
1137	deu
1139	deu
1140	deu
1141	deu
1142	deu
1143	deu
1144	deu
1145	deu
1146	deu
1148	deu
1149	deu
1150	deu
1151	deu
1153	deu
1154	deu
1155	deu
1156	deu
1157	deu
1158	deu
1159	deu
1160	deu
1161	deu
1163	deu
1164	deu
1165	deu
1166	deu
1167	deu
1168	deu
1169	deu
1170	deu
1171	deu
1173	deu
1174	deu
1175	deu
1176	deu
1177	deu
1178	deu
1179	deu
1180	deu
1182	deu
1183	deu
1184	deu
1185	deu
1186	deu
1187	deu
1188	deu
1189	deu
1191	deu
1192	deu
1193	deu
1194	deu
1195	deu
1196	deu
1197	deu
1198	deu
1199	deu
1200	deu
1201	deu
1202	deu
1203	deu
1205	deu
1206	deu
1207	deu
1208	deu
1209	deu
1210	deu
1212	deu
1213	deu
1214	deu
1215	deu
1217	deu
1218	deu
1219	deu
1220	deu
1221	deu
1222	deu
1223	deu
1224	deu
1225	deu
1226	deu
1227	deu
1228	deu
1229	deu
1230	deu
1231	deu
1232	deu
1233	deu
1234	deu
1235	deu
