61	cmn
68	cmn
332420	cmn
332421	cmn
332422	cmn
332423	cmn
332425	cmn
332426	cmn
332427	cmn
332428	cmn
332429	cmn
332430	cmn
332431	cmn
332432	cmn
332433	cmn
332434	cmn
332435	cmn
332436	cmn
332437	cmn
332438	cmn
332439	cmn
332440	cmn
332441	cmn
332442	cmn
332443	cmn
332444	cmn
332445	cmn
332447	cmn
332448	cmn
332449	cmn
332450	cmn
332451	cmn
332452	cmn
332453	cmn
332454	cmn
332456	cmn
332459	cmn
332460	cmn
332461	cmn
332462	cmn
332464	cmn
332467	cmn
332468	cmn
332470	cmn
332471	cmn
332472	cmn
332473	cmn
332474	cmn
332477	cmn
332478	cmn
332479	cmn
332480	cmn
332481	cmn
332485	cmn
332486	cmn
332487	cmn
332488	cmn
332489	cmn
332490	cmn
332491	cmn
332495	cmn
332496	cmn
332498	cmn
332499	cmn
332500	cmn
332501	cmn
332502	cmn
332503	cmn
332505	cmn
332506	cmn
332507	cmn
332508	cmn
332509	cmn
332513	cmn
332518	cmn
332520	cmn
332522	cmn
332523	cmn
332524	cmn
332525	cmn
332526	cmn
332528	cmn
332529	cmn
332532	cmn
332533	cmn
332535	cmn
332536	cmn
332537	cmn
332538	cmn
332539	cmn
332540	cmn
332541	cmn
332542	cmn
332543	cmn
332544	cmn
332545	cmn
332546	cmn
332547	cmn
332548	cmn
332549	cmn
332550	cmn
332551	cmn
332552	cmn
332553	cmn
332554	cmn
332555	cmn
332556	cmn
332557	cmn
332558	cmn
332559	cmn
332560	cmn
332561	cmn
332562	cmn
332563	cmn
332564	cmn
332565	cmn
332566	cmn
332567	cmn
332568	cmn
332569	cmn
332570	cmn
332571	cmn
332572	cmn
332573	cmn
332575	cmn
332576	cmn
332577	cmn
332578	cmn
332579	cmn
332580	cmn
332581	cmn
332582	cmn
332583	cmn
332584	cmn
332585	cmn
332586	cmn
332587	cmn
332588	cmn
332589	cmn
332590	cmn
332591	cmn
332592	cmn
332593	cmn
332594	cmn
332595	cmn
332596	cmn
332597	cmn
332598	cmn
332599	cmn
332600	cmn
332601	cmn
332602	cmn
332603	cmn
332604	cmn
332605	cmn
332606	cmn
332607	cmn
332608	cmn
332609	cmn
332610	cmn
332611	cmn
332612	cmn
332613	cmn
332614	cmn
332615	cmn
332616	cmn
332617	cmn
332629	cmn
332630	cmn
332631	cmn
