3184	fra
3202	fra
3218	fra
3237	fra
3241	fra
3261	fra
3337	fra
3356	fra
3378	fra
3380	fra
3383	fra
3384	fra
3411	fra
3439	fra
3462	fra
3470	fra
3476	fra
3484	fra
3528	fra
3580	fra
3591	fra
3607	fra
3635	fra
3636	fra
3651	fra
3673	fra
3946	fra
3989	fra
3998	fra
4043	fra
4094	fra
4151	fra
4153	fra
4165	fra
4166	fra
4177	fra
4210	fra
4225	fra
4238	fra
4242	fra
4244	fra
4289	fra
4290	fra
4294	fra
4298	fra
4300	fra
4319	fra
4335	fra
5952	fra
6027	fra
6131	fra
6212	fra
6222	fra
6224	fra
6242	fra
6247	fra
6268	fra
6286	fra
6290	fra
6301	fra
6368	fra
6369	fra
6388	fra
6393	fra
6400	fra
6411	fra
6429	fra
6430	fra
6444	fra
6468	fra
6471	fra
6473	fra
6494	fra
6498	fra
6504	fra
6507	fra
6508	fra
6513	fra
6521	fra
6532	fra
6535	fra
6537	fra
6538	fra
6541	fra
6548	fra
6555	fra
6564	fra
6566	fra
6567	fra
6570	fra
6571	fra
6580	fra
6599	fra
6600	fra
6610	fra
6611	fra
6614	fra
6616	fra
6633	fra
6641	fra
6670	fra
6673	fra
6676	fra
6695	fra
6705	fra
6711	fra
6722	fra
6723	fra
6725	fra
6731	fra
6740	fra
6743	fra
6757	fra
6763	fra
6767	fra
6769	fra
6796	fra
6801	fra
6802	fra
6828	fra
6831	fra
6845	fra
6847	fra
6852	fra
6878	fra
6886	fra
6887	fra
6907	fra
6925	fra
6927	fra
6933	fra
6938	fra
6944	fra
6983	fra
6989	fra
6991	fra
7012	fra
7013	fra
7014	fra
7036	fra
7038	fra
7055	fra
7059	fra
7074	fra
7077	fra
7082	fra
7087	fra
7100	fra
7114	fra
7121	fra
7126	fra
7129	fra
7157	fra
7160	fra
7161	fra
7178	fra
7200	fra
7208	fra
7209	fra
7239	fra
7240	fra
7245	fra
7287	fra
7302	fra
7303	fra
7304	fra
7312	fra
7335	fra
7348	fra
7362	fra
7388	fra
7391	fra
7415	fra
7419	fra
7423	fra
7434	fra
7440	fra
7516	fra
7540	fra
7602	fra
7614	fra
7616	fra
7629	fra
7637	fra
7663	fra
7714	fra
7724	fra
7744	fra
7745	fra
7746	fra
7747	fra
7749	fra
7750	fra
7753	fra
7754	fra
7776	fra
7829	fra
7832	fra
7838	fra
7875	fra
7896	fra
7906	fra
7907	fra
7918	fra
7919	fra
7929	fra
7940	fra
7941	fra
7942	fra
7945	fra
7960	fra
7982	fra
7986	fra
8002	fra
8049	fra
8095	fra
8140	fra
8163	fra
8165	fra
8166	fra
8174	fra
8175	fra
8194	fra
8195	fra
8207	fra
8239	fra
8241	fra
8262	fra
8286	fra
8290	fra
8302	fra
8336	fra
8347	fra
8378	fra
8392	fra
8415	fra
8423	fra
8435	fra
8438	fra
8458	fra
8507	fra
8524	fra
8527	fra
8530	fra
8532	fra
8541	fra
8547	fra
8549	fra
8566	fra
8569	fra
8575	fra
8596	fra
8607	fra
8614	fra
8616	fra
8619	fra
8641	fra
8649	fra
8654	fra
8661	fra
8680	fra
8689	fra
8723	fra
8744	fra
8767	fra
8769	fra
8779	fra
8786	fra
8801	fra
8826	fra
8857	fra
8870	fra
8895	fra
8938	fra
8943	fra
8955	fra
8965	fra
8967	fra
8970	fra
8973	fra
9003	fra
9021	fra
9040	fra
9054	fra
9057	fra
9065	fra
9066	fra
9080	fra
9087	fra
9130	fra
9163	fra
9169	fra
9178	fra
9257	fra
9263	fra
9270	fra
9283	fra
9302	fra
9315	fra
9319	fra
128167	fra
128173	fra
128214	fra
128320	fra
128374	fra
128482	fra
128543	fra
128558	fra
128565	fra
128566	fra
128573	fra
128582	fra
128907	fra
129027	fra
129048	fra
129072	fra
129141	fra
129154	fra
129168	fra
129217	fra
129224	fra
129344	fra
129403	fra
129411	fra
129439	fra
129477	fra
129505	fra
129535	fra
129553	fra
129587	fra
129590	fra
129600	fra
129629	fra
129660	fra
129684	fra
129828	fra
129835	fra
129862	fra
129865	fra
129908	fra
129963	fra
129987	fra
130016	fra
130035	fra
130087	fra
130148	fra
130203	fra
130356	fra
130367	fra
130516	fra
130622	fra
130667	fra
130844	fra
130905	fra
130909	fra
130912	fra
130932	fra
130940	fra
130949	fra
130950	fra
130978	fra
131061	fra
131214	fra
131249	fra
131252	fra
131260	fra
131272	fra
131287	fra
131301	fra
131350	fra
131366	fra
131377	fra
131438	fra
131471	fra
131626	fra
131636	fra
131666	fra
131733	fra
131797	fra
131890	fra
132036	fra
132057	fra
132059	fra
132067	fra
132073	fra
132075	fra
132159	fra
132206	fra
132218	fra
132272	fra
132290	fra
132293	fra
132298	fra
132299	fra
132304	fra
132358	fra
132380	fra
132442	fra
132623	fra
132647	fra
